V0,V1,V2,V3,V4,V6,V7,V8,V10,V12,V13,V15,V16,V18,V19,V20,V23,V24,V27,V29,V30,V31,V35,V36,V37,target,label
0.182,0.635,-0.095,0.514,-0.022,0.24,-0.045,0.411,0.635,0.281,-1.812,-0.066,0.282,-0.569,0.099,0.624,-0.166,0.095,0.231,-0.191,-0.413,0.442,-0.349,0.158,0.828,,test
0.116,0.529,0.009,0.514,0.157,0.301,0.079,0.236,0.522,0.426,-1.589,-0.268,0.133,-0.572,-0.229,0.53,-0.164,0.095,0.294,-0.233,-0.096,0.462,-0.349,0.682,0.339,,test
-0.202,0.138,-0.454,0.44,0.302,0.259,0.079,-0.298,1.334,0.38,-1.792,-0.254,0.128,-0.574,-0.213,0.223,-0.167,0.095,0.157,-0.061,-0.028,0.443,-0.349,1.379,0.919,,test
0.253,0.649,-0.054,0.499,0.065,0.28,0.123,0.32,0.74,0.404,-2.963,-0.247,-0.036,-0.578,0.725,0.414,-0.166,0.095,0.283,0.004,0.076,0.41,-0.349,0.65,0.292,,test
-0.107,0.345,-0.4,0.499,-0.14,0.167,0.128,-0.266,0.351,0.477,-0.994,-0.248,-0.178,-0.573,0.032,0.438,-0.162,0.095,0.191,0.017,-0.084,0.463,-0.349,0.849,0.302,,test
0.038,0.368,-0.122,0.619,-0.143,0.229,0.13,0.06,-0.178,0.137,-1.85,-0.264,-0.014,-0.565,-0.097,0.806,-0.165,0.095,0.256,-0.111,-0.297,0.38,-0.349,-0.24,0.531,,test
-0.271,0.008,-0.267,0.635,0.266,0.188,0.154,-0.33,0.051,0.285,-2.634,-0.44,-0.014,-0.572,0.638,0.605,-0.168,0.095,0.177,-0.363,0.56,0.319,-0.349,-0.002,0.761,,test
0.21,0.52,-0.32,0.635,-0.081,0.094,0.154,0.052,0.169,0.169,-1.906,-0.564,-0.252,-0.569,0.958,0.723,-0.184,0.095,0.209,-0.318,0.272,0.32,-0.349,0.21,0.37,,test
0.172,0.285,0.662,0.696,-0.485,0.221,0.108,0.247,0.047,-0.505,-1.695,-0.564,-0.153,-0.577,0.496,0.601,-0.184,0.095,0.229,-0.516,-0.692,0.391,-0.349,0.229,-0.914,,test
-2.045,-1.561,0.127,0.374,-2.282,0.296,0.165,-1.13,1.254,-2.37,-0.855,-0.777,0.279,-0.568,0.464,-1.334,-0.184,0.095,0.04,-1.046,-0.857,0.18,-0.349,1.212,0.827,,test
-3.266,-2.932,-0.106,-0.484,-3.517,0.389,0.193,-1.699,1.146,-3.289,-1.641,-1.175,0.063,-0.568,0.439,-2.458,-0.159,0.095,-0.106,-1.034,-0.486,-0.06,-0.349,1.137,1.988,,test
-2.304,-3.007,-1.306,-1.898,-1.148,-0.008,0.155,-2.671,-2.552,-1.885,-0.987,-0.989,-1.231,-0.575,0.669,-1.219,-0.16,0.727,-0.422,-0.627,-0.534,-2.044,-0.349,-2.592,1.368,,test
-0.515,-0.736,-0.467,-1.799,-0.295,0.01,0.103,-0.735,-1.542,-0.064,-1.678,-0.439,-1.278,-0.572,0.66,0.048,-0.164,0.801,-0.064,-0.609,-0.359,-1.989,-0.349,-2.057,0.595,,test
-0.953,-1.756,-1.0,-1.541,-0.145,-0.068,0.031,-1.828,-1.262,-0.709,-1.887,-0.255,-1.034,-0.576,0.989,0.505,-0.161,0.801,-0.235,-0.415,-0.514,-1.467,-0.349,-1.289,1.389,,test
0.27,-0.065,-0.433,-0.621,0.387,-0.087,0.031,-0.093,-1.507,0.497,-2.952,-0.255,-1.194,-0.579,1.352,1.264,-0.172,0.132,0.202,-0.061,0.042,-1.501,-0.349,-1.504,0.319,,test
0.132,-0.099,-0.997,0.054,0.147,-0.199,-0.057,-0.637,0.501,0.3,-1.525,0.244,-0.877,-0.573,1.016,0.933,-0.175,0.099,0.024,-0.061,-0.068,-0.721,-0.349,0.476,1.141,,test
0.403,0.266,-0.667,0.507,0.32,-0.183,-0.109,-0.049,1.012,0.688,-2.979,0.606,-0.705,-0.57,1.086,1.057,-0.174,-0.614,0.091,0.494,0.456,-0.523,-0.349,0.42,0.858,,test
0.143,0.223,-0.558,0.638,0.16,-0.263,-0.135,-0.655,0.537,0.511,-2.018,0.606,-0.8,-0.576,1.075,0.825,-0.186,-0.614,0.129,0.437,0.201,-0.291,-0.349,0.947,0.241,,test
0.336,0.43,-0.616,0.482,0.202,-0.257,-0.184,-0.141,0.667,0.507,-1.374,0.435,-0.599,-0.575,0.966,0.726,-0.177,-0.618,0.119,0.322,0.343,-0.205,-0.349,0.46,0.48,,test
-0.018,-0.004,-0.606,0.341,0.005,-0.235,-0.184,-0.656,0.767,0.13,-1.262,0.348,-0.589,-0.57,0.87,0.209,-0.187,-0.526,0.033,0.093,0.299,-0.059,-0.349,0.939,0.149,,test
0.179,0.238,-0.299,0.341,-0.629,-0.143,-0.214,-0.156,0.437,-0.338,-1.849,0.085,-0.604,-0.577,0.626,0.322,-0.177,0.235,0.219,-0.27,0.091,-0.082,-0.349,0.389,0.006,,test
0.136,0.333,-0.279,0.348,-0.648,-0.043,-0.159,0.241,0.277,-0.395,-1.835,-0.573,-0.219,-0.062,0.368,0.217,-0.165,0.238,0.245,-0.73,-0.564,-0.082,-0.349,0.373,0.264,,test
-0.057,0.338,-0.037,0.348,-0.37,0.016,-0.131,0.019,0.541,-0.126,-1.002,-0.573,-0.219,-0.387,0.105,0.178,-0.168,0.236,0.218,-0.717,-0.353,0.247,-0.349,0.516,-0.076,,test
-1.085,-0.801,-0.629,0.345,-0.539,0.038,-0.074,-1.167,0.708,-0.163,-1.56,-0.764,-0.076,0.614,0.215,-0.563,-0.187,0.238,-0.074,-0.7,-0.602,0.246,-0.349,0.982,1.203,,test
-0.53,-0.123,-0.285,0.352,-0.497,0.032,-0.074,-0.376,-0.611,-0.126,-0.803,-0.765,-0.366,0.422,0.22,-0.376,-0.19,0.238,0.122,-0.606,-0.637,-0.055,-0.349,-0.391,0.005,,test
-0.927,0.042,-0.043,0.338,-1.064,0.119,-0.056,-0.025,-0.326,-0.831,-2.195,-0.768,-0.127,0.793,0.173,-0.427,-0.168,0.516,0.208,-0.789,-0.028,0.036,-0.349,-0.446,0.522,,test
-1.61,-0.622,-0.839,0.286,-1.434,0.04,-0.027,-0.345,0.602,-0.812,-2.834,-1.156,-0.271,-3.562,-0.534,-0.813,-1.349,0.517,0.089,-1.025,-4.488,0.066,-0.349,-0.048,1.865,,test
-2.974,-2.322,-1.423,-0.045,-2.522,-0.248,-0.013,-2.496,-0.216,-1.112,-2.994,-1.156,-0.676,-0.502,0.505,-1.818,-0.38,0.518,-0.351,-0.866,-0.292,-0.013,-0.349,0.623,1.891,,test
-1.037,-0.536,-0.819,0.069,-0.946,-0.307,-0.181,-0.651,-2.399,-0.473,-2.244,-0.936,-1.15,-0.293,0.066,-1.048,-0.175,0.516,0.063,-0.327,-0.22,-0.772,-0.349,-2.169,0.386,,test
-0.133,0.326,-0.782,0.099,-0.341,-0.304,-0.181,-0.038,-1.11,-0.239,-2.383,-0.855,-0.782,-1.505,0.207,-0.188,-0.464,0.517,0.162,-0.511,-0.359,-0.625,-0.349,-1.561,0.7,,test
-0.777,-0.435,-0.785,0.016,-0.79,-0.362,-0.21,-1.02,-0.074,-0.174,-1.495,-0.839,-0.808,-0.113,-0.114,0.058,-0.173,0.516,0.015,-0.556,-0.369,-0.175,-0.349,0.308,0.266,,test
-0.8,-0.016,-0.336,0.095,-0.34,-0.244,-0.208,-0.486,-0.233,-0.798,-1.003,-0.856,-0.663,-0.111,-0.654,-0.006,-0.176,0.517,0.11,-0.507,-0.572,-0.185,-0.349,-0.171,0.244,,test
-2.403,-1.877,-0.248,0.08,-2.521,-0.069,-0.206,-1.376,0.355,-2.621,-2.059,-0.856,-0.396,0.616,0.148,-1.107,-0.171,0.692,-0.243,-0.665,-0.518,-0.125,-0.349,0.581,1.584,,test
-2.968,-2.757,-0.707,-0.16,-2.397,-0.06,-0.092,-2.654,-1.67,-2.281,-1.216,-0.957,-0.647,0.478,0.295,-1.248,-0.173,0.751,-0.175,-0.559,-0.627,-1.072,-0.349,-0.991,0.592,,test
-2.441,-1.188,-0.303,-0.185,-1.862,0.007,-0.092,-1.549,-1.598,-2.127,-1.26,-0.951,-0.721,1.442,0.446,-1.22,-0.174,0.801,-0.048,-0.729,-0.498,-0.983,-0.349,-1.641,0.267,,test
-0.945,0.418,0.28,-0.181,-1.139,0.168,-0.094,0.147,-0.527,-1.364,-1.006,-0.949,-0.436,0.253,0.181,-0.974,-0.17,0.801,0.239,-0.911,0.136,-0.983,-0.349,-0.766,-0.59,,test
-1.037,0.554,-0.09,-0.1,-1.179,0.284,-0.016,0.048,0.612,-1.523,-1.563,-1.162,0.024,0.252,0.425,-0.447,-0.166,0.801,0.206,-1.211,-0.021,-0.258,-0.349,0.63,0.553,,test
-0.565,0.495,0.092,-0.144,-0.999,0.291,0.024,0.298,0.493,-1.209,-1.056,-1.162,0.026,0.257,0.346,-0.496,-0.172,0.867,0.264,-1.211,-0.098,0.14,-0.349,0.089,-0.605,,test
-1.668,0.839,0.31,-0.196,-2.198,0.448,0.132,0.389,0.839,-1.323,-1.372,-1.213,0.236,0.255,-0.317,-1.414,-0.173,0.927,0.358,-1.289,-0.075,0.238,-0.349,1.187,0.198,,test
-1.811,0.944,0.705,-0.105,-1.923,0.559,0.132,0.596,-0.8,-1.744,-2.161,-1.383,0.427,0.251,0.356,-1.463,-0.167,1.294,0.389,-1.338,0.968,0.548,-0.349,-0.549,-0.58,,test
-0.853,0.607,0.489,0.032,-1.575,0.603,0.255,0.707,-0.837,-1.55,-2.113,-1.417,0.563,0.073,0.343,-0.783,-0.219,1.319,0.401,-1.392,0.409,0.576,-0.349,-0.948,-0.031,,test
-0.436,0.281,0.96,0.193,-1.2,0.596,0.296,0.631,-0.372,-1.241,-1.985,-1.405,0.742,0.075,-0.029,-0.666,-0.265,1.37,0.349,-1.344,-0.197,0.552,-0.349,-0.4,-0.753,,test
-0.343,0.294,1.154,0.269,-1.024,0.625,0.316,0.404,0.198,-1.202,-0.843,-1.405,0.908,0.067,-0.14,-0.038,-0.196,1.369,0.367,-1.32,-0.737,0.444,-0.349,0.086,-1.101,,test
-0.713,1.02,0.899,0.363,-1.151,0.797,0.393,0.871,0.217,-1.468,-1.17,-1.413,1.086,2.38,-0.655,0.3,-0.188,1.369,0.46,-1.49,-0.702,0.42,-0.349,0.065,-0.206,,test
-2.028,-1.309,0.221,0.238,-1.865,0.771,0.393,-1.061,0.462,-1.859,-2.01,-1.437,0.772,1.944,-0.21,-0.442,-0.191,1.37,0.092,-1.329,-0.477,0.676,-0.349,0.73,1.333,,test
-0.748,-0.543,0.908,0.245,-0.868,0.682,0.493,-0.139,-1.831,-0.893,-2.205,-1.437,0.463,0.531,-0.238,-0.116,-0.216,1.369,0.183,-0.703,0.22,0.22,-0.349,-1.832,-1.216,,test
-0.179,0.187,1.08,0.205,-1.006,0.652,0.463,0.391,0.075,-1.1,-0.846,-1.162,0.485,0.528,-0.721,0.003,-0.185,1.369,0.304,-0.935,0.097,0.143,-0.349,-0.122,-1.328,,test
-0.394,0.655,0.868,0.294,-1.255,0.705,0.448,0.628,0.323,-1.356,-1.857,-1.278,0.552,0.527,-0.222,0.086,-0.175,1.37,0.477,-1.245,0.236,0.238,-0.349,0.486,-0.264,,test
-0.073,0.504,1.113,0.332,-0.906,0.651,0.474,0.92,0.778,-1.078,-1.01,-1.336,0.751,0.527,0.068,0.213,-0.177,1.37,0.422,-1.207,0.756,0.551,-0.349,0.86,-1.11,,test
-1.042,0.088,0.995,0.363,-1.94,0.769,0.474,0.595,0.641,-1.401,-1.921,-1.4,0.941,-0.569,0.09,-0.388,-0.177,1.37,0.408,-1.293,0.288,0.396,-0.349,0.575,-0.13,,test
-1.773,-0.005,1.263,0.338,-2.37,0.818,0.513,0.525,-0.252,-2.178,-1.713,-1.4,0.998,-0.577,0.188,-0.388,-0.182,1.447,0.367,-1.607,0.007,0.476,-0.349,-0.183,-1.026,,test
-2.218,-0.051,1.238,0.37,-2.581,0.867,0.573,0.934,-0.838,-2.448,-0.984,-1.796,1.217,-0.566,0.519,-0.865,-0.178,1.473,0.46,-1.888,-0.271,0.363,-0.349,-0.557,-1.231,,test
-2.538,-0.218,0.932,0.37,-2.868,0.961,0.603,0.993,-0.61,-2.838,-1.638,-1.96,1.368,-0.569,0.424,-1.17,-0.178,1.509,0.531,-1.986,-0.139,0.39,-0.349,-0.662,0.257,,test
-2.514,0.032,1.431,0.437,-2.595,0.993,0.693,0.844,-0.692,-2.392,-1.867,-2.042,1.52,-0.568,0.64,-0.846,-0.167,1.508,0.406,-1.949,-0.435,0.684,-0.349,-0.753,-1.219,,test
-1.803,0.25,0.598,0.503,-0.899,0.98,0.693,0.331,-0.315,-1.625,-1.124,-1.911,1.501,-0.576,0.248,-0.727,-0.176,1.508,0.42,-1.852,-0.072,0.547,-0.349,0.037,-0.245,,test
-0.941,-0.204,0.093,0.559,-0.406,0.901,0.755,0.185,0.881,-0.693,-1.842,-1.911,1.136,-0.575,0.253,-0.578,-0.173,1.509,0.227,-1.532,0.512,0.737,-0.349,0.313,1.263,,test
-0.609,-0.743,-0.299,0.622,-0.001,0.732,0.742,-0.394,0.219,-0.534,-3.49,-1.326,0.521,1.326,0.623,-0.583,-0.169,1.509,0.103,-1.304,-0.577,0.366,-0.349,0.267,1.263,,test
0.027,-0.238,0.063,0.729,0.192,0.488,0.735,-0.022,-1.201,0.08,-0.704,-0.466,0.092,-0.576,0.36,-0.271,-0.174,1.509,0.219,-0.847,-0.59,-0.018,-0.349,-0.75,-1.708,,test
-0.134,-0.378,-0.018,0.86,0.203,0.583,0.616,-0.233,-0.064,0.217,-2.426,-0.295,0.316,-0.569,0.369,0.031,-0.169,1.509,0.133,-0.401,-0.017,0.017,-0.349,-0.327,0.868,,test
0.555,0.198,-0.032,0.925,0.57,0.384,0.616,0.292,0.053,0.24,-1.446,0.047,0.001,-0.57,0.44,0.128,-0.175,1.202,0.36,-0.257,0.265,-0.01,-0.349,-0.122,-0.311,,test
0.851,0.6,0.627,1.076,0.287,0.433,0.538,0.756,0.559,0.266,-2.526,0.346,0.328,-0.578,0.2,0.681,-0.159,0.823,0.403,0.139,0.403,-0.01,-0.349,0.355,-0.648,,test
0.727,0.684,-0.031,1.255,0.316,0.323,0.518,0.428,1.085,0.419,-1.929,0.406,0.421,-0.569,0.057,1.118,-0.165,0.6,0.374,0.182,0.81,0.342,-0.349,1.219,0.426,,test
0.869,0.379,0.461,1.876,0.137,0.357,0.507,0.597,0.431,0.635,-1.457,0.537,0.279,-0.575,-0.056,1.422,-0.168,0.378,0.281,0.447,0.028,0.575,-0.349,0.394,-1.946,,test
0.626,0.605,0.222,1.551,0.101,0.464,0.504,0.513,0.41,0.179,-1.376,0.415,0.452,-0.57,-0.086,1.41,-0.168,0.378,0.418,0.003,0.252,0.392,-0.349,0.605,0.008,,test
0.627,0.775,0.433,1.371,-0.011,0.454,0.504,0.638,1.018,0.041,-0.611,0.1,0.501,-0.567,-0.306,0.905,-0.176,0.376,0.401,0.003,-0.218,0.609,-0.349,0.706,-0.762,,test
0.522,0.474,0.371,1.144,-0.351,0.532,0.513,0.531,1.512,-0.242,-0.919,0.1,0.623,-0.566,-1.131,-0.026,-0.174,0.375,0.378,-0.108,-0.237,0.542,-0.349,1.26,-0.123,,test
0.079,0.127,-0.004,0.838,-0.185,0.491,0.515,0.078,1.46,-0.042,-2.33,-0.266,0.568,-0.578,-1.131,-1.332,-0.169,0.377,0.239,-0.312,0.039,0.519,-0.349,1.716,0.635,,test
-0.043,0.014,-0.104,-0.127,0.118,0.328,0.516,-0.049,0.184,-0.019,-1.854,-0.308,0.165,-0.569,0.388,-2.074,-0.16,0.376,0.282,-0.229,-0.362,0.416,-0.349,0.099,-0.033,,test
0.375,0.413,0.239,-1.153,0.224,0.311,0.404,0.447,-0.875,0.046,-1.677,-0.308,0.173,-0.566,0.742,-1.412,-0.171,0.378,0.349,-0.222,-0.274,0.356,-0.349,-0.619,-0.401,,test
-0.146,-0.196,-0.377,-0.845,-0.049,0.167,0.404,-0.383,-1.661,0.166,-1.002,-0.096,0.1,-0.564,-0.085,-1.146,-0.174,0.376,0.136,-0.155,-0.252,0.447,-0.349,-1.381,0.671,,test
0.305,0.192,0.279,-0.504,-0.174,0.202,0.321,0.219,-0.45,0.241,-0.875,-0.05,-0.057,-0.569,0.313,-1.049,-0.173,0.379,0.308,-0.041,-0.373,0.262,-0.349,-0.435,-0.623,,test
0.109,0.206,0.16,-0.388,0.15,0.295,0.321,-0.039,-0.387,0.06,-1.374,0.015,0.23,-0.571,0.69,0.137,-0.162,0.378,0.27,-0.041,-0.395,0.326,-0.349,-0.158,0.004,,test
0.37,0.421,-0.05,-0.074,0.14,0.264,0.321,0.226,-0.485,0.164,-0.815,-0.067,0.195,-0.565,0.471,1.077,-0.161,0.378,0.31,-0.085,-0.399,0.326,-0.349,-0.304,0.244,,test
0.65,0.692,0.353,0.223,0.187,0.286,0.325,0.6,-0.4,0.465,-1.832,-0.067,0.123,-0.574,0.023,1.53,-0.169,0.379,0.379,0.071,0.662,0.468,-0.349,-0.693,-0.157,,test
0.657,0.634,-0.015,0.478,0.481,0.24,0.325,0.531,0.522,0.37,-4.087,0.198,0.267,-3.561,0.878,1.823,-0.169,0.378,0.4,0.182,-4.324,0.592,-0.349,0.355,0.49,,test
-1.036,-1.4,-1.191,0.471,-0.563,-0.127,0.332,-1.62,1.956,-0.56,-3.721,0.598,0.204,0.337,1.16,0.215,-0.169,-0.614,-0.096,0.623,0.444,0.425,-0.349,2.15,2.123,,test
-1.663,-1.914,-1.443,0.245,-0.671,-0.55,0.146,-2.213,-0.866,-0.872,-1.386,0.598,-1.158,1.441,0.527,-0.851,-0.177,-0.614,-0.121,0.623,0.204,-0.698,-0.349,0.303,1.627,,test
0.278,0.102,-0.309,0.273,0.321,-0.501,0.053,-0.105,-1.258,0.752,-0.216,1.567,-1.197,0.066,0.42,-0.07,-0.198,-0.613,0.124,1.308,-0.657,-0.75,-0.349,-1.434,-1.452,,test
-1.136,-0.871,-0.9,0.195,-1.122,-0.344,-0.068,-1.134,0.343,-1.061,-2.92,1.286,-0.59,0.073,0.51,-1.286,-0.167,0.66,-0.126,0.026,0.472,-0.475,-0.349,-0.017,1.823,,test
-1.034,-1.338,-0.809,-0.873,-1.117,-0.47,-0.126,-1.22,0.28,-1.2,-0.856,0.365,-1.017,0.076,0.066,-1.147,-0.172,0.66,-0.014,-0.038,0.162,-1.078,-0.349,0.929,-0.362,,test
-0.696,0.253,0.017,-1.193,-1.222,-0.352,-0.146,0.128,-1.127,-0.944,-0.811,-0.245,-0.913,0.072,0.008,-0.639,-0.171,0.662,0.267,-0.564,-0.131,-0.696,-0.349,-1.486,-0.67,,test
-1.414,-0.15,-0.172,-1.333,-1.098,-0.161,-0.103,-0.52,-0.131,-1.444,-1.364,-0.367,-0.258,0.071,0.003,0.111,-0.171,0.662,0.13,-0.82,0.249,-0.107,-0.349,0.025,0.798,,test
-1.29,0.26,-0.157,-0.832,-0.802,-0.112,-0.103,-0.064,-2.494,-0.85,-0.849,-0.832,-0.223,0.072,0.038,0.706,-0.176,0.662,0.249,-0.73,1.025,0.105,-0.349,-2.48,0.139,,test
-0.413,0.262,0.435,-0.644,-1.004,0.01,-0.045,0.512,-0.528,-0.914,-0.867,-0.928,-0.206,0.075,-0.004,0.97,-0.178,0.801,0.347,-0.7,1.039,0.143,-0.349,-0.824,-0.618,,test
-0.769,0.3,0.712,-0.505,-1.377,0.157,0.033,0.547,0.371,-1.272,-1.177,-0.947,0.361,0.068,-0.307,0.996,-0.172,0.801,0.357,-1.049,0.347,0.332,-0.349,-0.058,-0.851,,test
-1.062,0.248,0.834,-0.229,-1.642,0.314,0.058,0.511,0.184,-1.523,-1.342,-1.249,0.361,0.074,-0.191,0.966,-0.183,1.367,0.374,-1.246,2.244,0.471,-0.349,0.421,-0.692,,test
-2.016,-0.14,0.662,-0.108,-2.447,0.429,0.207,0.578,0.253,-2.298,-2.131,-1.249,0.815,-0.383,-0.346,0.243,-0.205,1.367,0.466,-1.463,-0.175,0.394,-0.349,0.37,-0.203,,test
-2.562,-0.424,1.0,-0.196,-2.997,0.475,0.207,0.368,-0.691,-2.83,-1.001,-1.668,0.933,0.067,-0.31,-0.022,-0.192,1.37,0.422,-1.679,0.084,0.638,-0.349,-0.26,-0.6,,test
-2.38,0.577,0.886,-0.185,-2.637,0.67,0.342,1.059,-0.61,-2.755,-0.566,-1.851,1.341,0.068,-0.067,0.069,-0.304,1.37,0.57,-1.639,-0.577,0.73,-0.349,-0.759,-0.491,,test
-2.774,-1.573,0.745,-0.214,-3.141,0.759,0.452,0.101,0.424,-3.409,-0.632,-1.888,1.606,-3.564,-0.124,0.047,-5.55,1.509,0.346,-1.902,-4.418,0.527,-0.349,0.212,1.396,,test
-3.803,-3.794,0.139,-0.537,-3.115,0.307,0.489,-3.048,-0.644,-3.359,-1.369,-1.981,1.03,0.066,-0.359,-0.962,-0.172,1.509,-0.122,-1.912,-0.271,0.201,-0.349,0.191,1.244,,test
-1.718,-2.283,-0.381,-0.858,-0.903,-0.026,0.343,-1.455,-2.578,-1.326,-1.097,-1.354,-0.013,0.073,0.283,-0.49,-0.175,1.51,0.059,-0.75,-0.057,-0.595,-0.349,-2.464,0.092,,test
0.138,-0.173,0.114,-0.826,-0.343,0.084,0.306,0.401,-0.806,-0.432,-0.938,-0.566,-0.013,0.074,0.153,-0.418,-0.18,1.511,0.307,-0.156,-0.323,-0.616,-0.349,-1.452,-0.612,,test
0.342,0.247,0.505,-0.644,-0.498,0.362,0.231,0.405,0.648,-0.608,-1.276,-0.411,0.414,0.067,-0.186,0.894,-0.172,1.511,0.309,-0.364,-0.047,-0.18,-0.349,0.234,-0.591,,test
0.314,0.27,-0.086,-0.34,-0.203,0.43,0.321,0.39,0.204,-0.448,-1.809,-0.396,0.518,0.07,0.108,1.382,-0.169,1.508,0.332,-0.574,0.01,-0.059,-0.349,0.173,0.651,,test
0.546,0.148,0.335,0.073,-0.253,0.47,0.321,0.57,-0.36,-0.188,-1.268,-0.458,0.361,0.071,0.062,1.643,-0.169,1.508,0.305,-0.378,-0.18,0.238,-0.349,-0.291,-1.136,,test
0.578,0.376,0.403,0.216,-0.205,0.549,0.325,0.545,0.149,-0.296,-1.127,-0.44,0.571,0.074,0.046,2.266,-0.17,1.509,0.379,-0.313,0.357,0.219,-0.349,0.258,-0.467,,test
0.763,0.383,0.618,0.367,-0.086,0.65,0.352,0.76,0.525,-0.163,-1.934,-0.427,0.696,0.075,-0.118,2.994,-0.17,1.508,0.373,-0.347,0.53,0.509,-0.349,0.314,-0.309,,test
0.683,0.493,0.464,0.475,-0.217,0.615,0.406,0.705,0.306,-0.237,-1.821,-0.418,0.822,0.072,0.128,3.284,-0.169,1.508,0.396,-0.365,0.054,0.461,-0.349,0.499,-0.318,,test
0.079,-0.223,-0.632,0.421,0.04,0.454,0.423,-0.639,2.23,0.227,-3.981,-0.378,0.672,-3.448,0.373,2.56,-1.458,1.509,0.185,-0.19,-3.212,0.422,-0.349,1.872,1.808,,test
-0.901,-1.44,-0.999,0.348,0.086,-0.051,0.423,-1.667,0.231,0.37,0.194,-0.3,-0.244,-0.711,-0.325,1.823,0.343,1.509,-0.009,0.739,-0.906,0.09,0.008,1.369,0.717,,test
-0.039,-0.199,-0.225,0.26,-0.258,-0.045,0.193,-0.328,-0.544,0.123,-0.813,0.442,-0.428,0.435,-0.467,2.015,0.364,1.509,0.212,0.342,0.07,-0.371,0.008,-0.612,-0.78,,test
0.549,0.322,0.092,0.167,-0.326,0.062,0.188,0.819,0.632,-0.493,-1.795,0.389,-0.112,0.437,-0.38,1.368,0.352,1.508,0.386,0.175,0.62,-0.371,0.364,0.572,-0.287,,test
0.343,0.116,0.342,0.172,-0.63,0.199,0.178,0.6,0.871,-0.62,-1.991,-0.2,0.243,0.437,-0.319,1.48,0.364,1.508,0.318,-0.422,0.426,0.202,0.364,0.94,-0.74,,test
0.055,0.139,0.553,0.161,-0.978,0.275,0.224,0.851,0.314,-0.861,-0.582,-0.721,0.438,0.438,-0.583,1.521,0.362,1.509,0.422,-0.422,-0.501,0.178,0.364,0.638,-1.121,,test
-1.329,-0.824,0.437,0.185,-2.046,0.444,0.224,0.166,-0.123,-1.883,-1.667,-0.721,0.771,0.435,0.04,0.907,0.362,1.509,0.401,-0.997,-0.319,0.293,0.364,0.09,0.869,,test
-0.79,-0.087,0.596,0.146,-0.908,0.449,0.323,0.181,-1.208,-0.558,-1.11,-1.124,0.517,0.436,0.091,1.195,0.362,1.509,0.401,-0.646,-0.342,0.334,0.364,-1.037,-0.643,,test
-0.648,-0.167,0.031,0.209,-0.149,0.503,0.339,-0.152,-0.128,-0.247,-0.824,-1.074,0.625,0.429,0.065,1.492,0.361,1.509,0.269,-0.66,0.074,0.435,0.364,-0.08,0.539,,test
-0.008,0.416,0.075,0.237,0.122,0.475,0.369,0.44,0.278,0.069,-1.257,-1.025,0.455,0.44,0.629,2.088,0.363,1.509,0.375,-0.414,1.464,0.527,0.364,0.088,0.298,,test
0.573,0.288,0.694,0.363,-0.304,0.514,0.38,0.726,0.299,-0.157,-0.328,-0.557,0.65,0.431,0.721,2.439,0.365,1.512,0.344,-0.202,0.162,0.615,0.364,0.321,-1.553,,test
-0.047,0.228,0.277,0.499,-0.871,0.633,0.38,0.338,0.717,-0.597,-1.101,-0.531,0.701,0.435,0.09,2.719,0.364,1.512,0.346,-0.689,0.283,0.269,0.364,0.895,-0.175,,test
0.609,0.32,0.726,0.617,-0.416,0.723,0.459,0.907,0.255,-0.483,-0.59,-0.7,0.783,0.437,0.078,2.719,0.364,1.509,0.431,-0.689,0.64,0.412,0.364,0.272,-0.933,,test
0.4,-0.05,0.965,0.641,-0.816,0.829,0.494,0.583,0.538,-0.554,-1.654,-0.7,0.868,0.437,0.024,3.369,0.358,1.508,0.307,-0.681,0.49,0.215,0.364,0.529,-0.824,,test
0.095,0.071,1.429,0.249,-1.143,0.85,0.564,0.327,0.2,-0.749,-0.709,-0.756,0.987,0.434,-0.044,3.53,0.36,1.508,0.242,-0.973,0.504,0.197,0.364,0.013,-1.765,,test
-0.689,-0.575,1.701,0.476,-1.866,0.939,0.616,0.403,1.206,-1.727,-0.764,-1.049,1.017,0.431,-0.265,2.953,0.36,1.509,0.263,-0.973,0.766,-0.102,0.364,1.347,-1.661,,test
-2.242,-0.131,0.849,0.643,-2.789,0.977,0.616,0.921,0.464,-2.496,-0.566,-1.049,1.273,-0.574,-0.349,2.423,0.353,1.509,0.556,-1.739,0.407,-0.171,0.364,0.904,0.039,,test
-2.385,0.363,1.347,0.79,-2.731,1.048,0.698,0.924,-0.566,-2.526,-0.611,-1.68,1.374,-0.568,-0.58,2.684,0.346,1.509,0.57,-1.745,-0.265,0.341,0.364,-0.421,-0.951,,test
-2.47,0.401,1.125,0.79,-2.595,1.165,0.746,0.942,-0.813,-2.78,-0.99,-1.875,1.582,-0.569,-0.522,2.794,0.364,1.51,0.586,-1.815,0.251,0.638,0.364,-0.505,0.205,,test
-1.414,0.794,0.932,0.671,-1.226,1.148,0.84,0.939,0.009,-1.877,-0.283,-1.893,1.302,-0.566,-0.972,2.755,0.372,1.51,0.557,-1.574,-0.2,0.994,0.364,-0.796,-0.209,,test
-0.562,0.382,0.601,0.754,-0.095,1.111,0.919,0.615,1.711,-0.862,-1.859,-1.523,1.12,-0.567,-0.235,2.788,0.364,1.514,0.371,-0.93,0.427,1.216,0.364,1.452,0.655,,test
